ID OMM station;Coordonnees;Humidité
7535;44.744999,1.396667;77
7690;43.648834,7.209000;77
7607;43.909832,-0.500167;77
7255;47.059166,2.359833;77
7015;50.570000,3.097500;77
7790;42.540668,9.485167;77
7558;44.118500,3.019500;77
7591;44.565666,6.502333;77
7481;45.726501,5.077833;77
7207;47.294334,-3.218333;77
7314;46.046833,-1.411500;77
7020;49.725166,-1.939833;77
7790;42.540668,9.485167;77
7650;43.437668,5.216000;77
7607;43.909832,-0.500167;77
7005;50.136002,1.834000;77
7535;44.744999,1.396667;77
7535;44.744999,1.396667;77
7314;46.046833,-1.411500;77
7790;42.540668,9.485167;77
7027;49.180000,-0.456167;76
7481;45.726501,5.077833;76
7790;42.540668,9.485167;76
7661;43.079334,5.940833;76
7643;43.577000,3.963167;76
7690;43.648834,7.209000;76
7280;47.267834,5.088333;76
7630;43.620998,1.378833;76
7314;46.046833,-1.411500;76
7005;50.136002,1.834000;76
7627;43.005333,1.106833;76
7117;48.825832,-3.473167;76
7661;43.079334,5.940833;76
7299;47.614334,7.510000;76
7577;44.581165,4.733000;76
7747;42.737167,2.872833;76
7747;42.737167,2.872833;76
7299;47.614334,7.510000;76
7643;43.577000,3.963167;76
7190;48.549500,7.640333;76
7690;43.648834,7.209000;76
7139;48.445499,0.110167;76
7110;48.444168,-4.412000;76
7255;47.059166,2.359833;76
7558;44.118500,3.019500;76
7207;47.294334,-3.218333;76
7434;45.861168,1.175000;76
7650;43.437668,5.216000;76
7027;49.180000,-0.456167;76
7690;43.648834,7.209000;76
7790;42.540668,9.485167;76
7190;48.549500,7.640333;76
7481;45.726501,5.077833;76
7255;47.059166,2.359833;76
7240;47.444500,0.727333;76
7471;45.074501,3.764000;76
7181;48.581001,5.959833;76
7168;48.324669,4.020000;76
7434;45.861168,1.175000;76
7207;47.294334,-3.218333;76
7117;48.825832,-3.473167;76
7650;43.437668,5.216000;76
7747;42.737167,2.872833;76
7661;43.079334,5.940833;76
7117;48.825832,-3.473167;76
7020;49.725166,-1.939833;76
7280;47.267834,5.088333;76
7240;47.444500,0.727333;76
7650;43.437668,5.216000;76
7005;50.136002,1.834000;76
7139;48.445499,0.110167;76
7661;43.079334,5.940833;76
7747;42.737167,2.872833;76
7627;43.005333,1.106833;76
7630;43.620998,1.378833;76
7690;43.648834,7.209000;76
7650;43.437668,5.216000;76
7607;43.909832,-0.500167;76
7460;45.786835,3.149333;76
7558;44.118500,3.019500;76
7222;47.150002,-1.608833;76
7643;43.577000,3.963167;76
7207;47.294334,-3.218333;76
7168;48.324669,4.020000;76
7607;43.909832,-0.500167;76
7690;43.648834,7.209000;76
7591;44.565666,6.502333;76
7661;43.079334,5.940833;76
7591;44.565666,6.502333;76
7139;48.445499,0.110167;76
7037;49.382999,1.181667;76
7481;45.726501,5.077833;76
7117;48.825832,-3.473167;76
7110;48.444168,-4.412000;76
7149;48.716831,2.384333;76
7747;42.737167,2.872833;76
7149;48.716831,2.384333;76
7690;43.648834,7.209000;76
7643;43.577000,3.963167;76
7434;45.861168,1.175000;76
7577;44.581165,4.733000;76
7747;42.737167,2.872833;76
7434;45.861168,1.175000;76
7747;42.737167,2.872833;76
7481;45.726501,5.077833;76
7627;43.005333,1.106833;76
7790;42.540668,9.485167;76
7117;48.825832,-3.473167;75
7607;43.909832,-0.500167;75
7240;47.444500,0.727333;75
7471;45.074501,3.764000;75
7661;43.079334,5.940833;75
7650;43.437668,5.216000;75
7110;48.444168,-4.412000;75
7690;43.648834,7.209000;75
7690;43.648834,7.209000;75
7761;41.917999,8.792667;75
7117;48.825832,-3.473167;75
7650;43.437668,5.216000;75
7481;45.726501,5.077833;75
7027;49.180000,-0.456167;75
7661;43.079334,5.940833;75
7020;49.725166,-1.939833;75
7027;49.180000,-0.456167;75
7650;43.437668,5.216000;75
7434;45.861168,1.175000;75
7110;48.444168,-4.412000;75
7790;42.540668,9.485167;75
7621;43.188000,0.000000;75
7577;44.581165,4.733000;75
7020;49.725166,-1.939833;75
7630;43.620998,1.378833;75
7577;44.581165,4.733000;75
7130;48.068832,-1.734000;75
7110;48.444168,-4.412000;75
7015;50.570000,3.097500;75
7020;49.725166,-1.939833;75
7255;47.059166,2.359833;75
7535;44.744999,1.396667;75
7005;50.136002,1.834000;75
7661;43.079334,5.940833;75
7117;48.825832,-3.473167;75
7015;50.570000,3.097500;75
7761;41.917999,8.792667;75
7072;49.209667,4.155333;75
7117;48.825832,-3.473167;75
7299;47.614334,7.510000;75
7117;48.825832,-3.473167;75
7037;49.382999,1.181667;75
7643;43.577000,3.963167;75
7630;43.620998,1.378833;75
7460;45.786835,3.149333;75
7280;47.267834,5.088333;75
7117;48.825832,-3.473167;75
7037;49.382999,1.181667;75
7207;47.294334,-3.218333;75
7149;48.716831,2.384333;75
7630;43.620998,1.378833;75
7577;44.581165,4.733000;75
7280;47.267834,5.088333;75
7240;47.444500,0.727333;75
7015;50.570000,3.097500;75
7110;48.444168,-4.412000;75
7110;48.444168,-4.412000;75
7110;48.444168,-4.412000;75
7299;47.614334,7.510000;75
7790;42.540668,9.485167;75
7558;44.118500,3.019500;75
7761;41.917999,8.792667;75
7471;45.074501,3.764000;75
7207;47.294334,-3.218333;75
7510;44.830666,-0.691333;75
7255;47.059166,2.359833;75
7627;43.005333,1.106833;75
7110;48.444168,-4.412000;75
7181;48.581001,5.959833;75
7650;43.437668,5.216000;75
7621;43.188000,0.000000;75
7481;45.726501,5.077833;75
7460;45.786835,3.149333;75
7481;45.726501,5.077833;75
7591;44.565666,6.502333;75
7240;47.444500,0.727333;75
7222;47.150002,-1.608833;75
7020;49.725166,-1.939833;75
7181;48.581001,5.959833;75
7558;44.118500,3.019500;75
7117;48.825832,-3.473167;75
7434;45.861168,1.175000;75
7139;48.445499,0.110167;75
7577;44.581165,4.733000;75
7630;43.620998,1.378833;75
7072;49.209667,4.155333;75
7577;44.581165,4.733000;75
7650;43.437668,5.216000;75
7299;47.614334,7.510000;75
7607;43.909832,-0.500167;74
7207;47.294334,-3.218333;74
7607;43.909832,-0.500167;74
7535;44.744999,1.396667;74
7591;44.565666,6.502333;74
7591;44.565666,6.502333;74
7650;43.437668,5.216000;74
7747;42.737167,2.872833;74
7005;50.136002,1.834000;74
7434;45.861168,1.175000;74
7190;48.549500,7.640333;74
7314;46.046833,-1.411500;74
7690;43.648834,7.209000;74
7015;50.570000,3.097500;74
7790;42.540668,9.485167;74
7790;42.540668,9.485167;74
7027;49.180000,-0.456167;74
7690;43.648834,7.209000;74
7481;45.726501,5.077833;74
7690;43.648834,7.209000;74
7761;41.917999,8.792667;74
7207;47.294334,-3.218333;74
7627;43.005333,1.106833;74
7535;44.744999,1.396667;74
7460;45.786835,3.149333;74
7591;44.565666,6.502333;74
7299;47.614334,7.510000;74
7434;45.861168,1.175000;74
7661;43.079334,5.940833;74
7690;43.648834,7.209000;74
7661;43.079334,5.940833;74
7577;44.581165,4.733000;74
7591;44.565666,6.502333;74
7460;45.786835,3.149333;74
7240;47.444500,0.727333;74
7577;44.581165,4.733000;74
7335;46.593834,0.314333;74
7643;43.577000,3.963167;74
7621;43.188000,0.000000;74
7630;43.620998,1.378833;74
7577;44.581165,4.733000;74
7037;49.382999,1.181667;74
7020;49.725166,-1.939833;74
7627;43.005333,1.106833;74
7335;46.593834,0.314333;74
7577;44.581165,4.733000;74
7690;43.648834,7.209000;74
7027;49.180000,-0.456167;74
7020;49.725166,-1.939833;74
7005;50.136002,1.834000;74
7117;48.825832,-3.473167;74
7510;44.830666,-0.691333;74
7027;49.180000,-0.456167;74
7747;42.737167,2.872833;74
7577;44.581165,4.733000;74
7181;48.581001,5.959833;74
7299;47.614334,7.510000;74
7643;43.577000,3.963167;74
7591;44.565666,6.502333;74
7591;44.565666,6.502333;74
7434;45.861168,1.175000;74
7790;42.540668,9.485167;74
7690;43.648834,7.209000;74
7650;43.437668,5.216000;74
7168;48.324669,4.020000;74
7072;49.209667,4.155333;74
7005;50.136002,1.834000;74
7027;49.180000,-0.456167;74
7314;46.046833,-1.411500;74
7558;44.118500,3.019500;74
7460;45.786835,3.149333;74
7434;45.861168,1.175000;74
7627;43.005333,1.106833;74
7510;44.830666,-0.691333;74
7577;44.581165,4.733000;74
7510;44.830666,-0.691333;74
7643;43.577000,3.963167;74
7471;45.074501,3.764000;74
7661;43.079334,5.940833;74
7630;43.620998,1.378833;74
7481;45.726501,5.077833;74
7130;48.068832,-1.734000;74
7630;43.620998,1.378833;74
7761;41.917999,8.792667;74
7168;48.324669,4.020000;74
7434;45.861168,1.175000;74
7577;44.581165,4.733000;74
7335;46.593834,0.314333;73
7577;44.581165,4.733000;73
7558;44.118500,3.019500;73
7591;44.565666,6.502333;73
7117;48.825832,-3.473167;73
7790;42.540668,9.485167;73
7661;43.079334,5.940833;73
7630;43.620998,1.378833;73
7072;49.209667,4.155333;73
7661;43.079334,5.940833;73
7790;42.540668,9.485167;73
7747;42.737167,2.872833;73
7577;44.581165,4.733000;73
7255;47.059166,2.359833;73
7627;43.005333,1.106833;73
7072;49.209667,4.155333;73
7591;44.565666,6.502333;73
7130;48.068832,-1.734000;73
7027;49.180000,-0.456167;73
7643;43.577000,3.963167;73
7747;42.737167,2.872833;73
7643;43.577000,3.963167;73
7139;48.445499,0.110167;73
7005;50.136002,1.834000;73
7117;48.825832,-3.473167;73
7471;45.074501,3.764000;73
7535;44.744999,1.396667;73
7434;45.861168,1.175000;73
7139;48.445499,0.110167;73
7761;41.917999,8.792667;73
7790;42.540668,9.485167;73
7790;42.540668,9.485167;73
7240;47.444500,0.727333;73
7558;44.118500,3.019500;73
7207;47.294334,-3.218333;73
7747;42.737167,2.872833;73
7607;43.909832,-0.500167;73
7761;41.917999,8.792667;73
7591;44.565666,6.502333;73
7577;44.581165,4.733000;73
7650;43.437668,5.216000;73
7015;50.570000,3.097500;73
7790;42.540668,9.485167;73
7577;44.581165,4.733000;73
7207;47.294334,-3.218333;73
7015;50.570000,3.097500;73
7761;41.917999,8.792667;73
7139;48.445499,0.110167;73
7005;50.136002,1.834000;73
7577;44.581165,4.733000;73
7110;48.444168,-4.412000;73
7181;48.581001,5.959833;73
7207;47.294334,-3.218333;73
7591;44.565666,6.502333;73
7761;41.917999,8.792667;73
7690;43.648834,7.209000;73
7510;44.830666,-0.691333;73
7005;50.136002,1.834000;73
7747;42.737167,2.872833;73
7661;43.079334,5.940833;73
7790;42.540668,9.485167;73
7690;43.648834,7.209000;73
7627;43.005333,1.106833;73
7591;44.565666,6.502333;73
7434;45.861168,1.175000;73
7015;50.570000,3.097500;73
7471;45.074501,3.764000;73
7037;49.382999,1.181667;73
7661;43.079334,5.940833;73
7117;48.825832,-3.473167;73
7471;45.074501,3.764000;73
7207;47.294334,-3.218333;73
7299;47.614334,7.510000;73
7020;49.725166,-1.939833;73
7747;42.737167,2.872833;73
7761;41.917999,8.792667;73
7020;49.725166,-1.939833;73
7790;42.540668,9.485167;73
7110;48.444168,-4.412000;73
7110;48.444168,-4.412000;73
7577;44.581165,4.733000;73
7661;43.079334,5.940833;73
7015;50.570000,3.097500;73
7015;50.570000,3.097500;73
7790;42.540668,9.485167;73
7630;43.620998,1.378833;73
7020;49.725166,-1.939833;73
7510;44.830666,-0.691333;73
7240;47.444500,0.727333;73
7460;45.786835,3.149333;72
7139;48.445499,0.110167;72
7643;43.577000,3.963167;72
7335;46.593834,0.314333;72
7747;42.737167,2.872833;72
7207;47.294334,-3.218333;72
7240;47.444500,0.727333;72
7110;48.444168,-4.412000;72
7207;47.294334,-3.218333;72
7690;43.648834,7.209000;72
7280;47.267834,5.088333;72
7790;42.540668,9.485167;72
7761;41.917999,8.792667;72
7027;49.180000,-0.456167;72
7314;46.046833,-1.411500;72
7314;46.046833,-1.411500;72
7255;47.059166,2.359833;72
7005;50.136002,1.834000;72
7117;48.825832,-3.473167;72
7607;43.909832,-0.500167;72
7117;48.825832,-3.473167;72
7577;44.581165,4.733000;72
7207;47.294334,-3.218333;72
7577;44.581165,4.733000;72
7591;44.565666,6.502333;72
7790;42.540668,9.485167;72
7020;49.725166,-1.939833;72
7591;44.565666,6.502333;72
7299;47.614334,7.510000;72
7790;42.540668,9.485167;72
7790;42.540668,9.485167;72
7535;44.744999,1.396667;72
7690;43.648834,7.209000;72
7661;43.079334,5.940833;72
7790;42.540668,9.485167;72
7591;44.565666,6.502333;72
7020;49.725166,-1.939833;72
7591;44.565666,6.502333;72
7577;44.581165,4.733000;72
7139;48.445499,0.110167;72
7627;43.005333,1.106833;72
7790;42.540668,9.485167;72
7650;43.437668,5.216000;72
7027;49.180000,-0.456167;72
7314;46.046833,-1.411500;72
7335;46.593834,0.314333;72
7149;48.716831,2.384333;72
7627;43.005333,1.106833;72
7577;44.581165,4.733000;72
7761;41.917999,8.792667;72
7535;44.744999,1.396667;72
7607;43.909832,-0.500167;72
7020;49.725166,-1.939833;72
7577;44.581165,4.733000;72
7471;45.074501,3.764000;72
7650;43.437668,5.216000;72
7790;42.540668,9.485167;72
7471;45.074501,3.764000;72
7510;44.830666,-0.691333;72
7020;49.725166,-1.939833;72
7761;41.917999,8.792667;72
7790;42.540668,9.485167;72
7335;46.593834,0.314333;72
7535;44.744999,1.396667;72
7661;43.079334,5.940833;72
7471;45.074501,3.764000;72
7790;42.540668,9.485167;72
7149;48.716831,2.384333;72
7650;43.437668,5.216000;72
7181;48.581001,5.959833;72
7471;45.074501,3.764000;72
7630;43.620998,1.378833;72
7280;47.267834,5.088333;72
7661;43.079334,5.940833;72
7690;43.648834,7.209000;72
7761;41.917999,8.792667;72
7627;43.005333,1.106833;72
7661;43.079334,5.940833;71
7037;49.382999,1.181667;71
7577;44.581165,4.733000;71
7761;41.917999,8.792667;71
7535;44.744999,1.396667;71
7690;43.648834,7.209000;71
7630;43.620998,1.378833;71
7314;46.046833,-1.411500;71
7117;48.825832,-3.473167;71
7510;44.830666,-0.691333;71
7591;44.565666,6.502333;71
7027;49.180000,-0.456167;71
7139;48.445499,0.110167;71
7207;47.294334,-3.218333;71
7139;48.445499,0.110167;71
7650;43.437668,5.216000;71
7577;44.581165,4.733000;71
7481;45.726501,5.077833;71
7591;44.565666,6.502333;71
7510;44.830666,-0.691333;71
7020;49.725166,-1.939833;71
7471;45.074501,3.764000;71
7190;48.549500,7.640333;71
7280;47.267834,5.088333;71
7117;48.825832,-3.473167;71
7168;48.324669,4.020000;71
7460;45.786835,3.149333;71
7471;45.074501,3.764000;71
7690;43.648834,7.209000;71
7168;48.324669,4.020000;71
7168;48.324669,4.020000;71
7591;44.565666,6.502333;71
7510;44.830666,-0.691333;71
7314;46.046833,-1.411500;71
7577;44.581165,4.733000;71
7314;46.046833,-1.411500;71
7207;47.294334,-3.218333;71
7690;43.648834,7.209000;71
7591;44.565666,6.502333;71
7558;44.118500,3.019500;71
7630;43.620998,1.378833;71
7661;43.079334,5.940833;71
7020;49.725166,-1.939833;71
7314;46.046833,-1.411500;71
7690;43.648834,7.209000;71
7650;43.437668,5.216000;71
7240;47.444500,0.727333;71
7627;43.005333,1.106833;71
7591;44.565666,6.502333;71
7020;49.725166,-1.939833;71
7510;44.830666,-0.691333;71
7434;45.861168,1.175000;71
7314;46.046833,-1.411500;71
7207;47.294334,-3.218333;71
7621;43.188000,0.000000;71
7190;48.549500,7.640333;71
7650;43.437668,5.216000;71
7621;43.188000,0.000000;71
7643;43.577000,3.963167;71
7661;43.079334,5.940833;71
7460;45.786835,3.149333;71
7591;44.565666,6.502333;71
7299;47.614334,7.510000;70
7650;43.437668,5.216000;70
7535;44.744999,1.396667;70
7460;45.786835,3.149333;70
7335;46.593834,0.314333;70
7168;48.324669,4.020000;70
7005;50.136002,1.834000;70
7460;45.786835,3.149333;70
7149;48.716831,2.384333;70
7130;48.068832,-1.734000;70
7690;43.648834,7.209000;70
7335;46.593834,0.314333;70
7005;50.136002,1.834000;70
7335;46.593834,0.314333;70
7460;45.786835,3.149333;70
7790;42.540668,9.485167;70
7591;44.565666,6.502333;70
7117;48.825832,-3.473167;70
7280;47.267834,5.088333;70
7481;45.726501,5.077833;70
7240;47.444500,0.727333;70
7434;45.861168,1.175000;70
7643;43.577000,3.963167;70
7747;42.737167,2.872833;70
7299;47.614334,7.510000;70
7168;48.324669,4.020000;70
7761;41.917999,8.792667;70
7299;47.614334,7.510000;70
7643;43.577000,3.963167;70
7577;44.581165,4.733000;70
7190;48.549500,7.640333;70
7627;43.005333,1.106833;70
7747;42.737167,2.872833;70
7790;42.540668,9.485167;70
7747;42.737167,2.872833;70
7149;48.716831,2.384333;70
7650;43.437668,5.216000;70
7149;48.716831,2.384333;70
7299;47.614334,7.510000;70
7747;42.737167,2.872833;70
7299;47.614334,7.510000;70
7072;49.209667,4.155333;70
7650;43.437668,5.216000;70
7591;44.565666,6.502333;70
7460;45.786835,3.149333;70
7690;43.648834,7.209000;70
7460;45.786835,3.149333;70
7761;41.917999,8.792667;70
7207;47.294334,-3.218333;70
7643;43.577000,3.963167;70
7240;47.444500,0.727333;70
7535;44.744999,1.396667;70
7650;43.437668,5.216000;70
7130;48.068832,-1.734000;70
7761;41.917999,8.792667;70
7627;43.005333,1.106833;70
7222;47.150002,-1.608833;70
7460;45.786835,3.149333;70
7481;45.726501,5.077833;70
7335;46.593834,0.314333;70
7643;43.577000,3.963167;70
7072;49.209667,4.155333;70
7607;43.909832,-0.500167;70
7650;43.437668,5.216000;70
7181;48.581001,5.959833;70
7460;45.786835,3.149333;70
7015;50.570000,3.097500;70
7117;48.825832,-3.473167;70
7643;43.577000,3.963167;70
7761;41.917999,8.792667;70
7690;43.648834,7.209000;70
7299;47.614334,7.510000;70
7577;44.581165,4.733000;69
7643;43.577000,3.963167;69
7240;47.444500,0.727333;69
7481;45.726501,5.077833;69
7535;44.744999,1.396667;69
7690;43.648834,7.209000;69
7460;45.786835,3.149333;69
7240;47.444500,0.727333;69
7607;43.909832,-0.500167;69
7650;43.437668,5.216000;69
7591;44.565666,6.502333;69
7510;44.830666,-0.691333;69
7690;43.648834,7.209000;69
7110;48.444168,-4.412000;69
7643;43.577000,3.963167;69
7434;45.861168,1.175000;69
7005;50.136002,1.834000;69
7190;48.549500,7.640333;69
7117;48.825832,-3.473167;69
7577;44.581165,4.733000;69
7650;43.437668,5.216000;69
7207;47.294334,-3.218333;69
7255;47.059166,2.359833;69
7630;43.620998,1.378833;69
7335;46.593834,0.314333;69
7207;47.294334,-3.218333;69
7149;48.716831,2.384333;69
7591;44.565666,6.502333;69
7110;48.444168,-4.412000;69
7471;45.074501,3.764000;69
7761;41.917999,8.792667;69
7434;45.861168,1.175000;69
7190;48.549500,7.640333;69
7072;49.209667,4.155333;69
7149;48.716831,2.384333;69
7577;44.581165,4.733000;69
7761;41.917999,8.792667;69
7577;44.581165,4.733000;69
7280;47.267834,5.088333;69
7661;43.079334,5.940833;69
7591;44.565666,6.502333;69
7510;44.830666,-0.691333;69
7481;45.726501,5.077833;69
7790;42.540668,9.485167;69
7607;43.909832,-0.500167;69
7027;49.180000,-0.456167;69
7222;47.150002,-1.608833;69
7627;43.005333,1.106833;69
7591;44.565666,6.502333;69
7643;43.577000,3.963167;69
7591;44.565666,6.502333;69
7591;44.565666,6.502333;69
7181;48.581001,5.959833;69
7621;43.188000,0.000000;69
7299;47.614334,7.510000;69
7661;43.079334,5.940833;69
7460;45.786835,3.149333;69
7577;44.581165,4.733000;69
7020;49.725166,-1.939833;69
7207;47.294334,-3.218333;69
7591;44.565666,6.502333;69
7335;46.593834,0.314333;69
7661;43.079334,5.940833;69
7577;44.581165,4.733000;69
7222;47.150002,-1.608833;69
7690;43.648834,7.209000;69
7335;46.593834,0.314333;68
7761;41.917999,8.792667;68
7460;45.786835,3.149333;68
7630;43.620998,1.378833;68
7591;44.565666,6.502333;68
7627;43.005333,1.106833;68
7643;43.577000,3.963167;68
7790;42.540668,9.485167;68
7690;43.648834,7.209000;68
7222;47.150002,-1.608833;68
7481;45.726501,5.077833;68
7577;44.581165,4.733000;68
7747;42.737167,2.872833;68
7690;43.648834,7.209000;68
7661;43.079334,5.940833;68
7460;45.786835,3.149333;68
7207;47.294334,-3.218333;68
7020;49.725166,-1.939833;68
7460;45.786835,3.149333;68
7207;47.294334,-3.218333;68
7607;43.909832,-0.500167;68
7149;48.716831,2.384333;68
7661;43.079334,5.940833;68
7577;44.581165,4.733000;68
7460;45.786835,3.149333;68
7661;43.079334,5.940833;68
7255;47.059166,2.359833;68
7690;43.648834,7.209000;68
7661;43.079334,5.940833;68
7190;48.549500,7.640333;68
7168;48.324669,4.020000;68
7690;43.648834,7.209000;68
7481;45.726501,5.077833;68
7577;44.581165,4.733000;68
7690;43.648834,7.209000;68
7790;42.540668,9.485167;68
7005;50.136002,1.834000;68
7577;44.581165,4.733000;68
7661;43.079334,5.940833;68
7650;43.437668,5.216000;68
7591;44.565666,6.502333;68
7535;44.744999,1.396667;68
7299;47.614334,7.510000;68
7190;48.549500,7.640333;68
7471;45.074501,3.764000;68
7130;48.068832,-1.734000;68
7577;44.581165,4.733000;68
7149;48.716831,2.384333;68
7690;43.648834,7.209000;68
7207;47.294334,-3.218333;68
7181;48.581001,5.959833;68
7661;43.079334,5.940833;68
7117;48.825832,-3.473167;68
7181;48.581001,5.959833;68
7280;47.267834,5.088333;68
7460;45.786835,3.149333;68
7577;44.581165,4.733000;68
7335;46.593834,0.314333;68
7591;44.565666,6.502333;68
7117;48.825832,-3.473167;68
7643;43.577000,3.963167;68
7761;41.917999,8.792667;68
7222;47.150002,-1.608833;68
7650;43.437668,5.216000;68
7181;48.581001,5.959833;67
7558;44.118500,3.019500;67
7207;47.294334,-3.218333;67
7790;42.540668,9.485167;67
7577;44.581165,4.733000;67
7627;43.005333,1.106833;67
7335;46.593834,0.314333;67
7661;43.079334,5.940833;67
7149;48.716831,2.384333;67
7761;41.917999,8.792667;67
7460;45.786835,3.149333;67
7577;44.581165,4.733000;67
7240;47.444500,0.727333;67
7747;42.737167,2.872833;67
7607;43.909832,-0.500167;67
7650;43.437668,5.216000;67
7661;43.079334,5.940833;67
7790;42.540668,9.485167;67
7790;42.540668,9.485167;67
7747;42.737167,2.872833;67
7471;45.074501,3.764000;67
7190;48.549500,7.640333;67
7117;48.825832,-3.473167;67
7643;43.577000,3.963167;67
7643;43.577000,3.963167;67
7149;48.716831,2.384333;67
7790;42.540668,9.485167;67
7690;43.648834,7.209000;67
7591;44.565666,6.502333;67
7130;48.068832,-1.734000;67
7168;48.324669,4.020000;67
7207;47.294334,-3.218333;67
7471;45.074501,3.764000;67
7280;47.267834,5.088333;67
7630;43.620998,1.378833;67
7591;44.565666,6.502333;67
7661;43.079334,5.940833;67
7181;48.581001,5.959833;67
7761;41.917999,8.792667;67
7577;44.581165,4.733000;67
7481;45.726501,5.077833;67
7181;48.581001,5.959833;67
7643;43.577000,3.963167;67
7207;47.294334,-3.218333;67
7690;43.648834,7.209000;67
7460;45.786835,3.149333;67
7761;41.917999,8.792667;67
7117;48.825832,-3.473167;67
7117;48.825832,-3.473167;67
7460;45.786835,3.149333;67
7577;44.581165,4.733000;67
7607;43.909832,-0.500167;67
7577;44.581165,4.733000;67
7481;45.726501,5.077833;67
7577;44.581165,4.733000;67
7650;43.437668,5.216000;67
7630;43.620998,1.378833;67
7130;48.068832,-1.734000;67
7627;43.005333,1.106833;67
7577;44.581165,4.733000;67
7577;44.581165,4.733000;66
7280;47.267834,5.088333;66
7072;49.209667,4.155333;66
7790;42.540668,9.485167;66
7460;45.786835,3.149333;66
7761;41.917999,8.792667;66
7577;44.581165,4.733000;66
7790;42.540668,9.485167;66
7591;44.565666,6.502333;66
7747;42.737167,2.872833;66
7117;48.825832,-3.473167;66
7690;43.648834,7.209000;66
7280;47.267834,5.088333;66
7690;43.648834,7.209000;66
7650;43.437668,5.216000;66
7761;41.917999,8.792667;66
7630;43.620998,1.378833;66
7627;43.005333,1.106833;66
7181;48.581001,5.959833;66
7690;43.648834,7.209000;66
7510;44.830666,-0.691333;66
7747;42.737167,2.872833;66
7535;44.744999,1.396667;66
7535;44.744999,1.396667;66
7460;45.786835,3.149333;66
7643;43.577000,3.963167;66
7630;43.620998,1.378833;66
7460;45.786835,3.149333;66
7650;43.437668,5.216000;66
7790;42.540668,9.485167;66
7690;43.648834,7.209000;66
7661;43.079334,5.940833;66
7280;47.267834,5.088333;66
7591;44.565666,6.502333;66
7207;47.294334,-3.218333;66
7255;47.059166,2.359833;66
7650;43.437668,5.216000;66
7181;48.581001,5.959833;66
7650;43.437668,5.216000;66
7790;42.540668,9.485167;66
7591;44.565666,6.502333;66
7558;44.118500,3.019500;66
7434;45.861168,1.175000;66
7690;43.648834,7.209000;66
7460;45.786835,3.149333;66
7481;45.726501,5.077833;66
7481;45.726501,5.077833;66
7690;43.648834,7.209000;66
7747;42.737167,2.872833;66
7481;45.726501,5.077833;66
7434;45.861168,1.175000;65
7761;41.917999,8.792667;65
7460;45.786835,3.149333;65
7747;42.737167,2.872833;65
7240;47.444500,0.727333;65
7690;43.648834,7.209000;65
7168;48.324669,4.020000;65
7207;47.294334,-3.218333;65
7621;43.188000,0.000000;65
7621;43.188000,0.000000;65
7747;42.737167,2.872833;65
7621;43.188000,0.000000;65
7690;43.648834,7.209000;65
7761;41.917999,8.792667;65
7650;43.437668,5.216000;65
7747;42.737167,2.872833;65
7747;42.737167,2.872833;65
7005;50.136002,1.834000;65
7577;44.581165,4.733000;65
7255;47.059166,2.359833;65
7650;43.437668,5.216000;65
7591;44.565666,6.502333;65
7591;44.565666,6.502333;65
7630;43.620998,1.378833;65
7168;48.324669,4.020000;65
7168;48.324669,4.020000;65
7747;42.737167,2.872833;65
7591;44.565666,6.502333;65
7790;42.540668,9.485167;65
7643;43.577000,3.963167;65
7471;45.074501,3.764000;65
7460;45.786835,3.149333;65
7190;48.549500,7.640333;65
7149;48.716831,2.384333;65
7434;45.861168,1.175000;65
7761;41.917999,8.792667;65
7460;45.786835,3.149333;65
7335;46.593834,0.314333;65
7335;46.593834,0.314333;65
7460;45.786835,3.149333;65
7190;48.549500,7.640333;65
7690;43.648834,7.209000;65
7335;46.593834,0.314333;65
7643;43.577000,3.963167;65
7130;48.068832,-1.734000;65
7149;48.716831,2.384333;65
7661;43.079334,5.940833;65
7690;43.648834,7.209000;65
7072;49.209667,4.155333;65
7481;45.726501,5.077833;65
7190;48.549500,7.640333;65
7460;45.786835,3.149333;65
7591;44.565666,6.502333;65
7661;43.079334,5.940833;65
7790;42.540668,9.485167;65
7690;43.648834,7.209000;65
7747;42.737167,2.872833;64
7627;43.005333,1.106833;64
7240;47.444500,0.727333;64
7621;43.188000,0.000000;64
7621;43.188000,0.000000;64
7690;43.648834,7.209000;64
7621;43.188000,0.000000;64
7207;47.294334,-3.218333;64
7790;42.540668,9.485167;64
7510;44.830666,-0.691333;64
7117;48.825832,-3.473167;64
7661;43.079334,5.940833;64
7207;47.294334,-3.218333;64
7460;45.786835,3.149333;64
7591;44.565666,6.502333;64
7661;43.079334,5.940833;64
7790;42.540668,9.485167;64
7280;47.267834,5.088333;64
7460;45.786835,3.149333;64
7207;47.294334,-3.218333;64
7690;43.648834,7.209000;64
7207;47.294334,-3.218333;64
7240;47.444500,0.727333;64
7621;43.188000,0.000000;64
7434;45.861168,1.175000;64
7690;43.648834,7.209000;64
7591;44.565666,6.502333;64
7434;45.861168,1.175000;64
7255;47.059166,2.359833;64
7650;43.437668,5.216000;64
7558;44.118500,3.019500;64
7510;44.830666,-0.691333;64
7434;45.861168,1.175000;64
7591;44.565666,6.502333;64
7627;43.005333,1.106833;64
7577;44.581165,4.733000;64
7280;47.267834,5.088333;64
7190;48.549500,7.640333;64
7690;43.648834,7.209000;64
7650;43.437668,5.216000;64
7481;45.726501,5.077833;64
