ID OMM station;Température (°C)
7558;5.500000
7558;2.900000
7558;0.700000
7558;0.200000
7558;2.200000
7558;5.600000
7558;-1.700000
7558;5.100000
7558;3.300000
7558;7.500000
7558;-0.700000
7558;6.000000
7558;7.900000
7558;-0.900000
7558;5.000000
7558;1.300000
7577;4.400000
7577;10.800000
7577;6.100000
7577;1.200000
7577;8.700000
7577;7.500000
7577;2.600000
7577;3.900000
7577;11.500000
7577;8.400000
7577;8.300000
7577;8.300000
7577;10.500000
7577;1.800000
7577;8.500000
7577;8.500000
7577;5.200000
7577;4.600000
7577;5.100000
7577;6.100000
7577;9.500000
7577;10.000000
7577;7.400000
7577;10.600000
7577;5.100000
7577;6.000000
7577;0.900000
7577;10.800000
7577;1.700000
7577;12.500000
7577;-0.300000
7577;7.700000
7577;3.500000
7577;10.500000
7577;1.600000
7577;11.000000
7577;11.200000
7577;8.000000
7577;2.600000
7577;5.800000
7577;0.800000
7577;4.800000
7577;10.400000
7577;-0.900000
7577;9.400000
7577;6.900000
7577;6.700000
7577;7.600000
7577;11.800000
7577;8.400000
7577;11.500000
7577;1.100000
7577;10.500000
7577;5.100000
7577;6.500000
7577;8.200000
7577;6.200000
7577;9.500000
7577;4.900000
7577;8.800000
7577;4.400000
7577;0.600000
7577;9.600000
7577;5.300000
7577;8.800000
7577;9.700000
7577;9.000000
7577;10.800000
7577;5.700000
7577;2.700000
7577;10.700000
7577;0.100000
7577;7.100000
7577;7.100000
7577;9.400000
7577;11.200000
7577;12.400000
7577;8.900000
7577;12.700000
7577;9.400000
7577;9.600000
7577;4.000000
7577;10.800000
7577;0.700000
7577;10.700000
7577;4.000000
7577;10.600000
7577;10.500000
7577;12.800000
7577;5.400000
7577;0.200000
7577;7.800000
7577;8.200000
7577;4.100000
7577;8.600000
7577;8.400000
7577;4.300000
7577;7.000000
7577;11.000000
7577;12.200000
7577;2.700000
7577;1.200000
7577;5.400000
7577;5.800000
7577;8.400000
7577;-1.200000
7577;11.300000
7577;2.300000
7577;6.600000
7577;9.800000
7577;7.000000
7577;6.500000
7577;5.100000
7577;9.600000
7577;7.200000
7577;4.800000
7577;11.000000
7577;2.000000
7577;5.900000
7577;2.100000
7591;0.800000
7591;7.100000
7591;3.300000
7591;-2.400000
7591;-0.700000
7591;1.400000
7591;-3.000000
7591;-1.200000
7591;-0.900000
7591;8.500000
7591;-0.400000
7591;0.300000
7591;2.800000
7591;9.400000
7591;-0.100000
7591;3.600000
7591;-2.100000
7591;3.600000
7591;10.100000
7591;9.800000
7591;6.500000
7591;8.600000
7591;3.200000
7591;-1.400000
7591;4.500000
7591;1.700000
7591;-0.900000
7591;7.500000
7591;1.600000
7591;-1.400000
7591;6.300000
7591;3.800000
7591;-0.600000
7591;-1.700000
7591;-1.200000
7591;0.900000
7591;-0.300000
7591;6.400000
7591;1.000000
7591;2.400000
7591;1.500000
7591;1.600000
7591;-0.200000
7591;2.000000
7591;-0.200000
7591;-4.000000
7591;8.300000
7591;-2.700000
7591;0.800000
7591;-1.400000
7591;2.100000
7591;2.300000
7591;1.500000
7591;2.100000
7591;2.400000
7591;9.100000
7591;-0.200000
7591;1.900000
7591;7.900000
7591;2.300000
7591;-2.500000
7591;4.100000
7591;6.800000
7591;1.000000
7591;-1.000000
7591;-0.500000
7591;-0.800000
7591;1.900000
7591;2.400000
7591;-2.900000
7591;-1.200000
7591;8.500000
7591;2.600000
7591;1.500000
7591;7.400000
7591;-0.700000
7591;-0.100000
7591;6.400000
7591;8.400000
7591;0.700000
7591;0.200000
7591;12.300000
7591;1.300000
7591;0.700000
7591;-1.200000
7591;-0.700000
7591;4.400000
7591;5.400000
7591;0.400000
7591;9.900000
7591;4.200000
7591;-0.900000
7591;0.200000
7591;3.100000
7591;0.500000
7591;1.700000
7591;-3.500000
7591;11.200000
7591;5.100000
7591;7.500000
7591;-0.500000
7591;3.700000
7591;0.300000
7591;-1.800000
7591;9.800000
7591;8.100000
7591;8.200000
7591;-1.200000
7591;1.700000
7591;2.000000
7591;0.400000
7591;-2.000000
7591;2.500000
7591;0.300000
7591;-1.200000
7591;1.200000
7591;6.800000
7591;0.600000
7591;7.600000
7591;9.500000
7607;3.600000
7607;-1.500000
7607;4.500000
7607;1.500000
7607;7.200000
7607;9.700000
7607;10.600000
7607;5.200000
7607;9.600000
7607;6.300000
7607;9.300000
7607;-1.200000
7607;8.100000
7607;7.400000
7607;5.900000
7607;11.300000
7607;12.600000
7607;5.700000
7607;10.800000
7607;7.800000
7607;7.700000
7607;5.100000
7607;13.800000
7607;12.300000
7607;10.500000
7607;0.100000
7607;2.400000
7607;1.300000
7607;4.600000
7607;3.100000
7607;11.300000
7607;8.400000
7607;11.800000
7607;3.500000
7607;8.100000
7607;1.000000
7607;6.100000
7607;3.600000
7607;1.800000
7607;2.000000
7607;7.700000
7607;8.900000
7607;13.200000
7607;8.500000
7607;12.300000
7607;10.200000
7607;1.900000
7607;9.400000
7607;-0.500000
7607;6.600000
7607;7.900000
7607;9.400000
7607;-0.800000
7607;-0.100000
7607;-0.100000
7607;-2.700000
7607;6.200000
7607;2.000000
7607;2.600000
7607;7.400000
7607;6.400000
7607;10.300000
7607;8.400000
7607;9.800000
7607;3.400000
7607;3.600000
7607;15.000000
7607;5.300000
7607;5.800000
7607;0.700000
7607;9.200000
7607;18.500000
7607;6.800000
7607;6.900000
7607;3.400000
7607;5.300000
7607;-1.500000
7607;11.600000
7607;-0.100000
7607;-0.600000
7607;9.100000
7607;10.800000
7607;3.600000
7607;1.900000
7607;1.700000
7607;7.700000
7607;1.400000
7607;4.300000
7607;0.300000
7607;15.000000
7607;1.000000
7607;-0.100000
7607;3.800000
7607;9.400000
7607;5.300000
7607;1.900000
7607;10.900000
7607;12.100000
7607;0.600000
7607;10.700000
7607;2.300000
7607;6.100000
7607;7.700000
7607;1.100000
7607;4.300000
7607;13.000000
7607;4.500000
7607;14.300000
7607;16.000000
7607;4.900000
7607;5.900000
7607;8.600000
7607;8.900000
7607;3.700000
7607;5.100000
7607;8.500000
7607;-3.600000
7607;9.500000
7607;13.100000
7607;8.500000
7621;12.400000
7621;3.500000
7621;5.400000
7621;8.100000
7621;16.900000
7621;5.800000
7621;9.000000
7621;4.200000
7621;3.900000
7621;0.400000
7621;-0.500000
7621;8.700000
7621;9.500000
7621;3.000000
7621;12.600000
7621;13.900000
7621;4.800000
7621;7.100000
7621;3.800000
7621;4.800000
7621;8.700000
7621;0.700000
7621;5.000000
7621;6.300000
7621;9.100000
7621;5.900000
7621;16.500000
7621;6.300000
7621;3.300000
7621;2.000000
7621;9.800000
7621;5.300000
7621;5.000000
7621;6.100000
7621;3.600000
7621;7.400000
7621;5.700000
7621;7.700000
7621;4.400000
7621;3.800000
7621;5.500000
7621;-0.600000
7621;2.000000
7621;12.100000
7621;5.100000
7621;-1.300000
7621;5.500000
7621;2.600000
7621;3.500000
7621;-0.900000
7621;0.500000
7621;10.900000
7621;8.200000
7621;13.000000
7621;1.600000
7621;6.400000
7621;12.600000
7621;3.100000
7621;5.400000
7621;1.000000
7621;9.500000
7621;11.700000
7621;3.100000
7621;-0.300000
7621;8.600000
7621;2.800000
7621;7.500000
7621;1.800000
7621;-0.100000
7621;-1.500000
7621;13.800000
7621;6.500000
7621;0.600000
7621;6.500000
7621;6.200000
7621;2.000000
7621;2.200000
7621;4.500000
7621;9.100000
7621;14.300000
7621;6.900000
7621;1.600000
7621;10.100000
7621;3.900000
7621;10.000000
7621;5.300000
7621;11.000000
7621;1.600000
7621;1.200000
7621;0.000000
7621;2.200000
7621;0.200000
7621;10.300000
7621;3.600000
7621;10.100000
7621;12.800000
7621;6.000000
7621;7.800000
7621;14.400000
7621;9.700000
7621;2.300000
7621;2.100000
7621;-0.500000
7621;7.200000
7621;5.600000
7621;3.400000
7621;8.600000
7621;-0.200000
7621;9.400000
7621;5.200000
7621;4.500000
7621;2.000000
7621;4.900000
7621;11.900000
7621;7.900000
7621;-1.700000
7621;8.800000
7621;5.900000
7621;4.900000
7621;6.200000
7627;6.700000
7627;-0.800000
7627;1.600000
7627;2.700000
7627;6.500000
7627;5.800000
7627;9.600000
7627;8.200000
7627;12.000000
7627;0.400000
7627;0.400000
7627;2.500000
7627;4.600000
7627;13.500000
7627;10.100000
7627;11.300000
7627;-3.800000
7627;1.400000
7627;14.700000
7627;1.800000
7627;3.400000
7627;1.900000
7627;2.300000
7627;-1.500000
7627;10.800000
7627;3.800000
7627;3.200000
7627;7.800000
7627;9.000000
7627;4.000000
7627;9.300000
7627;6.400000
7627;5.900000
7627;-2.700000
7627;2.100000
7627;13.500000
7627;3.700000
7627;0.300000
7627;7.600000
7627;-0.600000
7627;5.500000
7627;4.200000
7627;3.300000
7627;5.100000
7627;2.900000
7627;0.900000
7627;8.900000
7627;1.900000
7627;-0.200000
7627;6.000000
7627;16.400000
7627;4.500000
7627;7.200000
7627;8.400000
7627;5.700000
7627;7.500000
7627;4.900000
7627;3.300000
7627;14.100000
7627;16.799999
7627;5.400000
7627;6.700000
7627;11.400000
7627;11.900000
7627;6.500000
7627;1.900000
7627;2.800000
7627;8.700000
7627;1.700000
7627;10.100000
7627;5.800000
7627;1.300000
7627;6.800000
7627;-1.800000
7627;-2.800000
7627;1.700000
7627;0.400000
7627;7.200000
7627;11.000000
7627;2.700000
7627;-2.800000
7627;7.000000
7627;8.200000
7627;6.700000
7627;6.300000
7627;2.700000
7627;-1.800000
7627;4.400000
7627;10.000000
7627;3.300000
7627;3.000000
7627;10.600000
7627;10.000000
7627;6.300000
7627;13.200000
7627;-1.800000
7627;-0.900000
7627;12.900000
7627;15.000000
7627;8.400000
7627;2.200000
7627;0.900000
7627;3.000000
7627;8.600000
7627;0.900000
7627;9.700000
7627;0.400000
7627;3.100000
7627;10.300000
7627;6.100000
7627;4.900000
7627;15.000000
7627;5.200000
7627;1.800000
7627;7.300000
7627;4.400000
7627;4.700000
7627;3.700000
7627;2.800000
7627;14.200000
7630;5.700000
7630;-1.600000
7630;7.200000
7630;10.300000
7630;2.200000
7630;13.700000
7630;10.800000
7630;8.600000
7630;2.300000
7630;6.000000
7630;9.900000
7630;6.700000
7630;10.500000
7630;11.800000
7630;0.400000
7630;10.900000
7630;9.400000
7630;5.100000
7630;3.700000
7630;8.900000
7630;5.400000
7630;6.200000
7630;10.800000
7630;11.000000
7630;6.600000
7630;9.000000
7630;11.000000
7630;8.700000
7630;7.800000
7630;4.100000
7630;10.400000
7630;1.900000
7630;8.000000
7630;9.900000
7630;-0.500000
7630;3.000000
7630;10.600000
7630;1.300000
7630;-1.900000
7630;13.000000
7630;10.400000
7630;5.400000
7630;11.900000
7630;5.000000
7630;8.800000
7630;3.400000
7630;10.500000
7630;2.500000
7630;6.900000
7630;3.500000
7630;7.500000
7630;9.500000
7630;6.300000
7630;1.000000
7630;9.300000
7630;8.800000
7630;7.200000
7630;13.000000
7630;12.900000
7630;-0.400000
7630;4.300000
7630;6.900000
7630;10.500000
7630;4.500000
7630;8.500000
7630;1.600000
7630;12.800000
7630;0.100000
7630;8.100000
7630;7.800000
7630;3.000000
7630;12.500000
7630;9.800000
7630;1.600000
7630;5.200000
7630;7.000000
7630;11.700000
7630;7.500000
7630;6.200000
7630;10.500000
7630;8.400000
7630;8.300000
7630;9.400000
7630;0.700000
7630;0.800000
7630;9.800000
7630;7.400000
7630;-1.900000
7630;9.900000
7630;5.300000
7630;8.600000
7630;8.900000
7630;9.300000
7630;8.100000
7630;9.100000
7630;3.600000
7630;9.300000
7630;8.700000
7630;8.500000
7630;3.100000
7630;9.800000
7630;3.100000
7630;6.400000
7630;0.900000
7630;4.600000
7630;2.900000
7630;10.300000
7630;12.900000
7630;9.600000
7630;11.300000
7630;7.900000
7630;9.500000
7630;9.500000
7630;9.200000
7630;11.300000
7630;10.000000
7630;4.100000
7630;6.700000
7630;3.400000
7630;8.300000
7643;12.500000
7643;14.700000
7643;3.900000
7643;5.400000
7643;3.100000
7643;5.100000
7643;7.100000
7643;2.900000
7643;12.000000
7643;8.900000
7643;13.400000
7643;9.900000
7643;7.900000
7643;10.800000
7643;12.600000
7643;3.400000
7643;4.600000
7643;8.000000
7643;10.400000
7643;16.799999
7643;9.100000
7643;0.400000
7643;9.600000
7643;15.600000
7643;1.700000
7643;9.100000
7643;4.700000
7643;-0.700000
7643;6.600000
7643;6.500000
7643;3.600000
7643;9.800000
7643;12.600000
7643;13.200000
7643;7.000000
7643;12.600000
7643;4.200000
7643;13.200000
7643;11.600000
7643;9.400000
7643;7.500000
7643;1.500000
7643;3.100000
7643;6.200000
7643;13.000000
7643;14.300000
7643;4.700000
7643;6.600000
7643;1.700000
7643;6.200000
7643;13.400000
7643;1.400000
7643;8.900000
7643;5.000000
7643;10.800000
7643;9.400000
7643;11.900000
7643;12.200000
7643;14.700000
7643;16.000000
7643;4.100000
7643;4.100000
7643;6.500000
7643;7.600000
7643;-0.600000
7643;12.900000
7643;1.600000
7643;15.200000
7643;7.500000
7643;5.500000
7643;6.500000
7643;2.000000
7643;9.400000
7643;9.900000
7643;2.600000
7643;11.900000
7643;9.400000
7643;7.100000
7643;10.000000
7643;9.100000
7643;7.500000
7643;13.900000
7643;10.300000
7643;8.200000
7643;10.600000
7643;9.400000
7643;8.200000
7643;7.200000
7643;7.500000
7643;10.900000
7643;4.800000
7643;6.600000
7643;12.400000
7643;10.600000
7643;8.400000
7643;10.900000
7643;13.200000
7643;7.000000
7643;4.700000
7643;6.400000
7643;8.600000
7643;8.400000
7643;5.000000
7643;10.700000
7643;11.300000
7643;2.800000
7643;13.100000
7643;13.600000
7643;7.800000
7643;10.000000
7643;11.700000
7643;14.000000
7643;11.400000
7643;5.900000
7643;7.200000
7643;7.100000
7643;7.400000
7643;3.800000
7643;12.500000
7643;5.000000
7650;4.500000
7650;4.100000
7650;2.200000
7650;11.400000
7650;8.400000
7650;4.900000
7650;14.000000
7650;6.500000
7650;4.000000
7650;3.400000
7650;10.500000
7650;10.300000
7650;5.800000
7650;1.500000
7650;11.400000
7650;12.600000
7650;6.600000
7650;1.000000
7650;11.400000
7650;10.900000
7650;13.200000
7650;8.600000
7650;9.600000
7650;6.400000
7650;5.900000
7650;8.300000
7650;10.100000
7650;9.400000
7650;1.000000
7650;1.300000
7650;13.800000
7650;2.700000
7650;1.100000
7650;12.600000
7650;13.400000
7650;11.800000
7650;12.500000
7650;8.700000
7650;3.800000
7650;12.400000
7650;13.300000
7650;11.400000
7650;2.700000
7650;12.800000
7650;6.700000
7650;12.400000
7650;8.200000
7650;5.700000
7650;9.200000
7650;11.300000
7650;11.700000
7650;8.900000
7650;1.500000
7650;9.900000
7650;2.500000
7650;10.900000
7650;4.900000
7650;8.100000
7650;12.000000
7650;2.800000
7650;6.500000
7650;4.700000
7650;8.200000
7650;8.300000
7650;6.500000
7650;11.100000
7650;11.900000
7650;8.600000
7650;8.600000
7650;12.400000
7650;9.400000
7650;9.200000
7650;12.400000
7650;0.100000
7650;10.600000
7650;8.800000
7650;9.500000
7650;7.200000
7650;9.900000
7650;2.700000
7650;3.900000
7650;8.000000
7650;12.800000
7650;0.500000
7650;9.600000
7650;8.700000
7650;6.000000
7650;6.600000
7650;8.400000
7650;9.200000
7650;3.300000
7650;12.400000
7650;10.100000
7650;12.000000
7650;1.200000
7650;13.900000
7650;5.200000
7650;11.400000
7650;13.900000
7650;6.200000
7650;11.500000
7650;9.000000
7650;13.800000
7650;13.600000
7650;9.900000
7650;11.000000
7650;13.500000
7650;2.800000
7650;3.000000
7650;6.000000
7650;14.100000
7650;2.500000
7650;7.500000
7650;8.200000
7650;3.000000
7650;0.800000
7650;2.500000
7650;9.000000
7650;5.900000
7650;8.100000
7661;13.100000
7661;8.200000
7661;12.400000
7661;9.700000
7661;15.200000
7661;10.000000
7661;13.200000
7661;8.200000
7661;11.400000
7661;11.200000
7661;11.900000
7661;11.800000
7661;7.400000
7661;10.700000
7661;8.300000
7661;5.500000
7661;14.400000
7661;10.500000
7661;8.900000
7661;14.800000
7661;10.700000
7661;12.300000
7661;9.600000
7661;11.600000
7661;8.400000
7661;9.700000
7661;10.900000
7661;9.400000
7661;8.300000
7661;7.900000
7661;13.500000
7661;10.100000
7661;14.500000
7661;9.700000
7661;12.500000
7661;8.400000
7661;11.000000
7661;12.500000
7661;9.000000
7661;9.200000
7661;15.700000
7661;12.200000
7661;10.500000
7661;11.500000
7661;8.000000
7661;15.500000
7661;9.800000
7661;10.700000
7661;16.400000
7661;11.900000
7661;11.500000
7661;9.700000
7661;11.800000
7661;7.300000
7661;11.400000
7661;8.300000
7661;8.900000
7661;9.400000
7661;5.400000
7661;11.300000
7661;9.600000
7661;8.700000
7661;11.500000
7661;14.200000
7661;7.700000
7661;10.800000
7661;9.000000
7661;10.700000
7661;9.100000
7661;11.700000
7661;9.600000
7661;8.000000
7661;14.100000
7661;9.300000
7661;8.300000
7661;8.700000
7661;9.700000
7661;10.400000
7661;10.600000
7661;11.900000
7661;7.800000
7661;13.400000
7661;10.400000
7661;8.900000
7661;10.200000
7661;11.100000
7661;10.200000
7661;14.100000
7661;13.100000
7661;8.200000
7661;8.700000
7661;10.700000
7661;7.100000
7661;14.400000
7661;10.300000
7661;7.500000
7661;14.800000
7661;10.900000
7661;8.500000
7661;13.000000
7661;10.700000
7661;10.800000
7661;10.200000
7661;6.700000
7661;12.500000
7661;10.200000
7661;9.400000
7661;14.100000
7661;15.300000
7661;12.500000
7661;13.800000
7661;12.000000
7661;8.800000
7661;8.100000
7661;10.800000
7661;10.500000
7661;10.700000
7661;11.300000
7661;9.400000
7661;12.000000
7690;7.500000
7690;6.700000
7690;8.300000
7690;10.000000
7690;12.500000
7690;8.100000
7690;8.700000
7690;7.900000
7690;9.500000
7690;7.300000
7690;9.000000
7690;8.300000
7690;10.400000
7690;12.400000
7690;14.400000
7690;6.600000
7690;9.000000
7690;10.100000
7690;13.200000
7690;7.200000
7690;12.800000
7690;8.300000
7690;9.000000
7690;7.200000
7690;8.900000
7690;13.700000
7690;14.300000
7690;14.100000
7690;9.700000
7690;6.900000
7690;8.300000
7690;6.500000
7690;7.500000
7690;7.700000
7690;8.500000
7690;14.600000
7690;9.500000
7690;8.500000
7690;14.500000
7690;15.500000
7690;8.000000
7690;14.000000
7690;13.800000
7690;9.200000
7690;7.400000
7690;14.400000
7690;6.100000
7690;7.500000
7690;10.400000
7690;8.800000
7690;9.800000
7690;8.100000
7690;7.900000
7690;9.500000
7690;9.300000
7690;8.300000
7690;13.500000
7690;9.100000
7690;10.300000
7690;15.400000
7690;6.900000
7690;6.100000
7690;8.400000
7690;8.000000
7690;9.400000
7690;6.800000
7690;7.400000
7690;9.000000
7690;6.600000
7690;6.700000
7690;7.800000
7690;11.700000
7690;9.500000
7690;7.800000
7690;6.800000
7690;6.100000
7690;13.800000
7690;7.300000
7690;9.000000
7690;7.100000
7690;9.700000
7690;9.500000
7690;10.600000
7690;6.200000
7690;11.700000
7690;10.000000
7690;5.400000
7690;9.000000
7690;14.700000
7690;7.300000
7690;7.900000
7690;6.800000
7690;9.100000
7690;14.800000
7690;7.100000
7690;13.000000
7690;13.600000
7690;13.500000
7690;9.300000
7690;7.000000
7690;9.900000
7690;8.700000
7690;5.900000
7690;10.200000
7690;9.000000
7690;14.800000
7690;15.400000
7690;11.400000
7690;12.400000
7690;9.000000
7690;8.700000
7690;9.200000
7690;9.200000
7690;8.300000
7690;15.100000
7690;6.900000
7690;9.200000
7690;7.800000
7690;8.000000
7690;7.700000
7747;12.200000
7747;13.100000
7747;14.200000
7747;9.300000
7747;14.800000
7747;8.700000
7747;7.100000
7747;8.700000
7747;5.000000
7747;17.400000
7747;9.400000
7747;8.800000
7747;11.400000
7747;4.300000
7747;3.500000
7747;12.600000
7747;13.600000
7747;15.100000
7747;9.900000
7747;9.300000
7747;11.700000
7747;6.600000
7747;6.500000
7747;12.100000
7747;2.000000
7747;1.600000
7747;7.900000
7747;11.200000
7747;11.000000
7747;9.400000
7747;4.000000
7747;0.000000
7747;3.600000
7747;7.300000
7747;12.900000
7747;14.400000
7747;4.700000
7747;5.600000
7747;2.600000
7747;8.000000
7747;13.200000
7747;9.800000
7747;6.100000
7747;13.700000
7747;4.200000
7747;10.200000
7747;11.600000
7747;2.400000
7747;10.700000
7747;11.500000
7747;10.400000
7747;2.900000
7747;13.100000
7747;9.400000
7747;12.600000
7747;12.600000
7747;8.100000
7747;11.400000
7747;5.000000
7747;10.000000
7747;4.000000
7747;7.500000
7747;7.900000
7747;11.600000
7747;12.300000
7747;10.500000
7747;6.000000
7747;7.700000
7747;14.600000
7747;12.600000
7747;10.500000
7747;13.200000
7747;12.600000
7747;5.500000
7747;11.200000
7747;12.600000
7747;-1.500000
7747;5.400000
7747;10.200000
7747;13.400000
7747;16.000000
7747;11.100000
7747;12.900000
7747;1.500000
7747;7.700000
7747;13.100000
7747;7.600000
7747;5.700000
7747;12.200000
7747;5.200000
7747;1.000000
7747;8.400000
7747;5.900000
7747;3.700000
7747;10.500000
7747;4.000000
7747;12.000000
7747;12.900000
7747;11.800000
7747;14.700000
7747;4.600000
7747;13.200000
7747;8.000000
7747;7.600000
7747;2.400000
7747;3.700000
7747;6.500000
7747;6.900000
7747;8.500000
7747;14.100000
7747;2.800000
7747;7.300000
7747;12.000000
7747;7.200000
7747;15.400000
7747;11.400000
7747;8.700000
7747;6.800000
7747;7.400000
7747;13.500000
7761;7.300000
7761;4.000000
7761;5.000000
7761;14.600000
7761;13.000000
7761;9.200000
7761;6.500000
7761;13.300000
7761;10.000000
7761;14.200000
7761;5.800000
7761;8.200000
7761;6.200000
7761;5.600000
7761;7.300000
7761;8.100000
7761;14.500000
7761;6.400000
7761;8.300000
7761;8.600000
7761;3.800000
7761;12.900000
7761;4.000000
7761;4.800000
7761;8.300000
7761;13.800000
7761;7.900000
7761;5.900000
7761;15.100000
7761;14.100000
7761;11.800000
7761;5.000000
7761;7.500000
7761;4.600000
7761;8.900000
7761;10.300000
7761;4.000000
7761;14.600000
7761;6.500000
7761;9.400000
7761;4.500000
7761;14.100000
7761;11.000000
7761;10.100000
7761;8.300000
7761;4.100000
7761;14.700000
7761;13.300000
7761;9.900000
7761;14.400000
7761;10.700000
7761;8.900000
7761;7.900000
7761;9.300000
7761;5.600000
7761;12.700000
7761;11.300000
7761;11.400000
7761;8.000000
7761;7.800000
7761;14.300000
7761;6.100000
7761;14.500000
7761;7.800000
7761;14.100000
7761;8.700000
7761;8.400000
7761;14.300000
7761;7.700000
7761;3.900000
7761;15.200000
7761;6.100000
7761;6.700000
7761;8.800000
7761;14.300000
7761;4.200000
7761;5.800000
7761;14.600000
7761;6.800000
7761;5.800000
7761;7.500000
7761;9.600000
7761;8.900000
7761;5.300000
7761;4.500000
7761;15.300000
7761;12.500000
7761;8.500000
7761;9.900000
7761;6.800000
7761;8.700000
7761;5.200000
7761;4.100000
7761;6.600000
7761;4.200000
7761;5.400000
7761;6.300000
7761;6.700000
7761;4.800000
7761;14.500000
7761;8.700000
7761;6.400000
7761;15.300000
7761;14.800000
7761;14.900000
7761;5.900000
7761;10.600000
7761;4.100000
7761;15.000000
7761;8.900000
7761;6.100000
7761;14.300000
7761;6.000000
7761;11.000000
7761;15.000000
7761;4.000000
7761;5.200000
7761;9.400000
7761;15.100000
7761;7.300000
7790;14.000000
7790;6.200000
7790;13.300000
7790;6.900000
7790;8.100000
7790;10.900000
7790;12.600000
7790;8.300000
7790;6.500000
7790;15.200000
7790;7.100000
7790;14.100000
7790;8.200000
7790;8.100000
7790;11.800000
7790;7.100000
7790;9.600000
7790;10.100000
7790;6.400000
7790;14.700000
7790;10.400000
7790;6.000000
7790;6.500000
7790;7.800000
7790;5.400000
7790;7.000000
7790;10.100000
7790;4.800000
7790;6.400000
7790;6.300000
7790;8.200000
7790;13.700000
7790;7.400000
7790;9.200000
7790;5.400000
7790;8.900000
7790;6.900000
7790;13.000000
7790;8.800000
7790;11.700000
7790;13.600000
7790;14.400000
7790;6.400000
7790;6.900000
7790;7.100000
7790;7.100000
7790;5.400000
7790;6.500000
7790;13.400000
7790;7.800000
7790;8.100000
7790;6.700000
7790;15.500000
7790;14.200000
7790;5.800000
7790;13.700000
7790;5.600000
7790;6.500000
7790;8.200000
7790;14.800000
7790;8.800000
7790;15.300000
7790;15.200000
7790;16.000000
7790;6.000000
7790;5.700000
7790;13.500000
7790;10.100000
7790;13.300000
7790;15.200000
7790;10.800000
7790;6.600000
7790;8.400000
7790;8.500000
7790;7.700000
7790;5.100000
7790;13.000000
7790;7.000000
7790;6.300000
7790;14.800000
7790;11.400000
7790;7.100000
7790;15.900000
7790;9.900000
7790;9.900000
7790;13.000000
7790;10.400000
7790;7.000000
7790;6.800000
7790;10.000000
7790;13.500000
7790;4.100000
7790;3.100000
7790;8.400000
7790;9.600000
7790;8.600000
7790;5.800000
7790;5.600000
7790;7.800000
7790;6.300000
7790;6.200000
7790;10.100000
7790;9.600000
7790;16.200001
7790;15.100000
7790;13.900000
7790;10.500000
7790;4.600000
7790;10.800000
7790;7.700000
7790;10.800000
7790;5.800000
7790;8.200000
7790;5.400000
7790;9.200000
7790;5.600000
7790;16.000000
7790;6.800000
7790;9.200000
7790;11.400000
